content,score,Label,text_clean,text_Stopword,text_tokens,text_steamindo
"tolong yaa, buat moonton... tolong banget!!! ini yg main di pelosok... tolong betul saya masalah sinyal.. tingaktin aja dikit aja gausah banyk banyak.. buat stabil aja.. biar para player solo ni semangat mainny...",5,Positif,tolong yaa buat moonton tolong banget ini yg main di pelosok tolong betul saya masalah sinyal tingaktin aja dikit aja gausah banyk banyak buat stabil aja biar para player solo ni semangat mainny,tolong yaa moonton tolong banget yg main pelosok tolong sinyal tingaktin aja dikit aja gausah banyk stabil aja biar player solo ni semangat mainny,"['tolong', 'yaa', 'moonton', 'tolong', 'banget', 'yg', 'main', 'pelosok', 'tolong', 'sinyal', 'tingaktin', 'aja', 'dikit', 'aja', 'gausah', 'banyk', 'stabil', 'aja', 'biar', 'player', 'solo', 'ni', 'semangat', 'mainny']",tolong yaa moonton tolong banget yg main pelosok tolong sinyal tingaktin aja dikit aja gausah banyk stabil aja biar player solo ni semangat mainny
Game nya sih bagus tapi dan oke juga tapi kalo di mulai/start game katanya jaringan kurang bagus padahal lancar kok bisa yak? Moonton tolong diperbaiki ya🙏Aku kasih bintang 4 dulu nanti kalo udh bagus kukasih bintang 5,4,Positif,game nya sih bagus tapi dan oke juga tapi kalo di mulaistart game katanya jaringan kurang bagus padahal lancar kok bisa yak moonton tolong diperbaiki yaaku kasih bintang  dulu nanti kalo udh bagus kukasih bintang ,game nya sih bagus oke kalo mulaistart game jaringan bagus lancar yak moonton tolong diperbaiki yaaku kasih bintang kalo udh bagus kukasih bintang,"['game', 'nya', 'sih', 'bagus', 'oke', 'kalo', 'mulaistart', 'game', 'jaringan', 'bagus', 'lancar', 'yak', 'moonton', 'tolong', 'diperbaiki', 'yaaku', 'kasih', 'bintang', 'kalo', 'udh', 'bagus', 'kukasih', 'bintang']",game nya sih bagus oke kalo mulaistart game jaring bagus lancar yak moonton tolong baik yaaku kasih bintang kalo udh bagus kasih bintang
"Jngn download.. buat yg punya darah tinggi, daripada naik tekanan darah, keseimbangan match gk berlaku.. yg udh download,Jngn top up,percuma, sumpah habisin kuota update terus tp masalah player tak di pikirin.. rank sulit up.. dapt tim sampah terus.",1,Negatif,jngn download buat yg punya darah tinggi daripada naik tekanan darah keseimbangan match gk berlaku yg udh downloadjngn top uppercuma sumpah habisin kuota update terus tp masalah player tak di pikirin rank sulit up dapt tim sampah terus,jngn download yg darah tekanan darah keseimbangan match gk berlaku yg udh downloadjngn top uppercuma sumpah habisin kuota update tp player pikirin rank sulit up dapt tim sampah,"['jngn', 'download', 'yg', 'darah', 'tekanan', 'darah', 'keseimbangan', 'match', 'gk', 'berlaku', 'yg', 'udh', 'downloadjngn', 'top', 'uppercuma', 'sumpah', 'habisin', 'kuota', 'update', 'tp', 'player', 'pikirin', 'rank', 'sulit', 'up', 'dapt', 'tim', 'sampah']",jngn download yg darah tekan darah imbang match gk laku yg udh downloadjngn top uppercuma sumpah habisin kuota update tp player pikirin rank sulit up dapt tim sampah
Ini bagus sekali jir permainan sekarang aku kls 6 aku main ini dari belum sekolah juga udh main banyak skin gratis lagi beuhh kasuss men buat mobile legends bang bang sumpah bikin nagihh dlu aku bisa sampe mytik ko sekarang mentog legends ya? Tapi tolong di perbaiki derk sistem nya soal nya aku cape gendong mereka,5,Positif,ini bagus sekali jir permainan sekarang aku kls  aku main ini dari belum sekolah juga udh main banyak skin gratis lagi beuhh kasuss men buat mobile legends bang bang sumpah bikin nagihh dlu aku bisa sampe mytik ko sekarang mentog legends ya tapi tolong di perbaiki derk sistem nya soal nya aku cape gendong mereka,bagus jir permainan kls main sekolah udh main skin gratis beuhh kasuss men mobile legends bang bang sumpah bikin nagihh dlu sampe mytik ko mentog legends ya tolong perbaiki derk sistem nya nya cape gendong,"['bagus', 'jir', 'permainan', 'kls', 'main', 'sekolah', 'udh', 'main', 'skin', 'gratis', 'beuhh', 'kasuss', 'men', 'mobile', 'legends', 'bang', 'bang', 'sumpah', 'bikin', 'nagihh', 'dlu', 'sampe', 'mytik', 'ko', 'mentog', 'legends', 'ya', 'tolong', 'perbaiki', 'derk', 'sistem', 'nya', 'nya', 'cape', 'gendong']",bagus jir main kls main sekolah udh main skin gratis beuhh kasuss men mobile legends bang bang sumpah bikin nagihh dlu sampe mytik ko mentog legends ya tolong baik derk sistem nya nya cape gendong
"Game nya dah bagus, tapi kadang suka dapet tim aneh + dark system, tapi gpp walau kadang musuh ama tim suka adu bacot cmn game nya dah bagus kok, walau kadang musuh nya terlalu jago tapi tim sendiri aneh, game nya menantang, bintang juga suka naik turun, tapi gpp jadi inti nya game nya bagus, udh itu aja:)",5,Positif,game nya dah bagus tapi kadang suka dapet tim aneh  dark system tapi gpp walau kadang musuh ama tim suka adu bacot cmn game nya dah bagus kok walau kadang musuh nya terlalu jago tapi tim sendiri aneh game nya menantang bintang juga suka naik turun tapi gpp jadi inti nya game nya bagus udh itu aja,game nya dah bagus kadang suka dapet tim aneh dark system gpp kadang musuh ama tim suka adu bacot cmn game nya dah bagus kadang musuh nya jago tim aneh game nya menantang bintang suka turun gpp inti nya game nya bagus udh aja,"['game', 'nya', 'dah', 'bagus', 'kadang', 'suka', 'dapet', 'tim', 'aneh', 'dark', 'system', 'gpp', 'kadang', 'musuh', 'ama', 'tim', 'suka', 'adu', 'bacot', 'cmn', 'game', 'nya', 'dah', 'bagus', 'kadang', 'musuh', 'nya', 'jago', 'tim', 'aneh', 'game', 'nya', 'menantang', 'bintang', 'suka', 'turun', 'gpp', 'inti', 'nya', 'game', 'nya', 'bagus', 'udh', 'aja']",game nya dah bagus kadang suka dapet tim aneh dark system gpp kadang musuh ama tim suka adu bacot cmn game nya dah bagus kadang musuh nya jago tim aneh game nya tantang bintang suka turun gpp inti nya game nya bagus udh aja
Bagus tapi kam mobile Legends itu bisa mode offlain kan tolong saat offlain semua hero yang baru atau yang lama atau yang belum di beli di kasih di mode offlain dan tolong berawel tolong di buka dan tolong kasih tombol untuk mode offlain aga bisa masuk secepat nya tolong ya,4,Positif,bagus tapi kam mobile legends itu bisa mode offlain kan tolong saat offlain semua hero yang baru atau yang lama atau yang belum di beli di kasih di mode offlain dan tolong berawel tolong di buka dan tolong kasih tombol untuk mode offlain aga bisa masuk secepat nya tolong ya,bagus kam mobile legends mode offlain tolong offlain hero beli kasih mode offlain tolong berawel tolong buka tolong kasih tombol mode offlain aga masuk secepat nya tolong ya,"['bagus', 'kam', 'mobile', 'legends', 'mode', 'offlain', 'tolong', 'offlain', 'hero', 'beli', 'kasih', 'mode', 'offlain', 'tolong', 'berawel', 'tolong', 'buka', 'tolong', 'kasih', 'tombol', 'mode', 'offlain', 'aga', 'masuk', 'secepat', 'nya', 'tolong', 'ya']",bagus kam mobile legends mode offlain tolong offlain hero beli kasih mode offlain tolong berawel tolong buka tolong kasih tombol mode offlain aga masuk cepat nya tolong ya
Dear moonton kenapa sih setiap match pasting ngeleg di menit 1.50/turtle pertama mau keluar ping nya pasti 200+ dan ga turun semasekali dan itu bukan 1-2 game tapi setiap bermain rank dan baru turun ping nya di menit 3an dan tidak sampai disitu masih berlanjut ping nya naik turun dari 30-120. Jujur sangat kecawa di mana saya yang menggunakan letri/jungle. Karna di erly game sangat penting peran saya sebagai jungle untuk amanin turtle dan mau ngamanin gmn klo ping 200 tolong di fiks jgn skin mulu,1,Negatif,dear moonton kenapa sih setiap match pasting ngeleg di menit turtle pertama mau keluar ping nya pasti  dan ga turun semasekali dan itu bukan  game tapi setiap bermain rank dan baru turun ping nya di menit an dan tidak sampai disitu masih berlanjut ping nya naik turun dari  jujur sangat kecawa di mana saya yang menggunakan letrijungle karna di erly game sangat penting peran saya sebagai jungle untuk amanin turtle dan mau ngamanin gmn klo ping  tolong di fiks jgn skin mulu,dear moonton sih match pasting ngeleg menit turtle ping nya ga turun semasekali game bermain rank turun ping nya menit an disitu berlanjut ping nya turun jujur kecawa letrijungle karna erly game peran jungle amanin turtle ngamanin gmn klo ping tolong fiks jgn skin mulu,"['dear', 'moonton', 'sih', 'match', 'pasting', 'ngeleg', 'menit', 'turtle', 'ping', 'nya', 'ga', 'turun', 'semasekali', 'game', 'bermain', 'rank', 'turun', 'ping', 'nya', 'menit', 'an', 'disitu', 'berlanjut', 'ping', 'nya', 'turun', 'jujur', 'kecawa', 'letrijungle', 'karna', 'erly', 'game', 'peran', 'jungle', 'amanin', 'turtle', 'ngamanin', 'gmn', 'klo', 'ping', 'tolong', 'fiks', 'jgn', 'skin', 'mulu']",dear moonton sih match pasting ngeleg menit turtle ping nya ga turun semasekali game main rank turun ping nya menit an situ lanjut ping nya turun jujur kecawa letrijungle karna erly game peran jungle amanin turtle ngamanin gmn klo ping tolong fiks jgn skin mulu
Game nya bagus tapi kalo aku main kasih lah tim yang bener main nya udah tim nya gak bisa main musuh nya jago jago makan nya ku kasi bintang satu aja klo aku di kasih menang 999999999 aku kasih bintang lima mau gak lu montoon Udah min gw cpk kalah aja lama lama klo kalah aja gw hapus yh klo ini gw klo 10 kali lagi gw hapus........gak ada alasan....,1,Negatif,game nya bagus tapi kalo aku main kasih lah tim yang bener main nya udah tim nya gak bisa main musuh nya jago jago makan nya ku kasi bintang satu aja klo aku di kasih menang  aku kasih bintang lima mau gak lu montoon udah min gw cpk kalah aja lama lama klo kalah aja gw hapus yh klo ini gw klo  kali lagi gw hapusgak ada alasan,game nya bagus kalo main kasih tim bener main nya udah tim nya gak main musuh nya jago jago makan nya ku kasi bintang aja klo kasih menang kasih bintang gak lu montoon udah min gw cpk kalah aja klo kalah aja gw hapus yh klo gw klo kali gw hapusgak alasan,"['game', 'nya', 'bagus', 'kalo', 'main', 'kasih', 'tim', 'bener', 'main', 'nya', 'udah', 'tim', 'nya', 'gak', 'main', 'musuh', 'nya', 'jago', 'jago', 'makan', 'nya', 'ku', 'kasi', 'bintang', 'aja', 'klo', 'kasih', 'menang', 'kasih', 'bintang', 'gak', 'lu', 'montoon', 'udah', 'min', 'gw', 'cpk', 'kalah', 'aja', 'klo', 'kalah', 'aja', 'gw', 'hapus', 'yh', 'klo', 'gw', 'klo', 'kali', 'gw', 'hapusgak', 'alasan']",game nya bagus kalo main kasih tim bener main nya udah tim nya gak main musuh nya jago jago makan nya ku kasi bintang aja klo kasih menang kasih bintang gak lu montoon udah min gw cpk kalah aja klo kalah aja gw hapus yh klo gw klo kali gw hapusgak alas
saran untuk mlbb kalau bisa di buatkan yg versi lite.. di peruntukan untuk hp ram 2gb an.. kalau mau sih.. untuk nambah player yg pingin main tapi hp kentang. tapi tetep stabil. untuk main,5,Positif,saran untuk mlbb kalau bisa di buatkan yg versi lite di peruntukan untuk hp ram gb an kalau mau sih untuk nambah player yg pingin main tapi hp kentang tapi tetep stabil untuk main,saran mlbb buatkan yg versi lite peruntukan hp ram gb an sih nambah player yg pingin main hp kentang tetep stabil main,"['saran', 'mlbb', 'buatkan', 'yg', 'versi', 'lite', 'peruntukan', 'hp', 'ram', 'gb', 'an', 'sih', 'nambah', 'player', 'yg', 'pingin', 'main', 'hp', 'kentang', 'tetep', 'stabil', 'main']",saran mlbb buat yg versi lite untuk hp ram gb an sih nambah player yg pingin main hp kentang tetep stabil main
"Harmfull game !! Becareful , this game is Very dangerous !!!! Terlalu banyak kecurangan di game ini ,akhirnya aku sudah uninstall game yang bobrok ini di tambah kendala nge-lag di tengah pertandingan . Kemungkinan kalian beli server murahan . Game lain gak ada kendala jaringan seperti game anda. So cheap your server !!! Shame on you. HARMFULL GAME !!!!",1,Negatif,harmfull game  becareful  this game is very dangerous  terlalu banyak kecurangan di game ini akhirnya aku sudah uninstall game yang bobrok ini di tambah kendala ngelag di tengah pertandingan  kemungkinan kalian beli server murahan  game lain gak ada kendala jaringan seperti game anda so cheap your server  shame on you harmfull game ,harmfull game becareful this game is very dangerous kecurangan game uninstall game bobrok kendala ngelag pertandingan beli server murahan game gak kendala jaringan game so cheap your server shame on you harmfull game,"['harmfull', 'game', 'becareful', 'this', 'game', 'is', 'very', 'dangerous', 'kecurangan', 'game', 'uninstall', 'game', 'bobrok', 'kendala', 'ngelag', 'pertandingan', 'beli', 'server', 'murahan', 'game', 'gak', 'kendala', 'jaringan', 'game', 'so', 'cheap', 'your', 'server', 'shame', 'on', 'you', 'harmfull', 'game']",harmfull game becareful this game is very dangerous curang game uninstall game bobrok kendala ngelag tanding beli server murah game gak kendala jaring game so cheap your server shame on you harmfull game
"Habis pembaharuan, ini kok makin parah . D loby signal ijo, sekalinya pas d dalam rank udah merah. Makin gak jelas ini moonton. Mana skin mahal kyk skin legend gak ad efek efek ny juga yg bagus.",1,Negatif,habis pembaharuan ini kok makin parah  d loby signal ijo sekalinya pas d dalam rank udah merah makin gak jelas ini moonton mana skin mahal kyk skin legend gak ad efek efek ny juga yg bagus,habis pembaharuan parah d loby signal ijo sekalinya pas d rank udah merah gak moonton skin mahal kyk skin legend gak ad efek efek ny yg bagus,"['habis', 'pembaharuan', 'parah', 'd', 'loby', 'signal', 'ijo', 'sekalinya', 'pas', 'd', 'rank', 'udah', 'merah', 'gak', 'moonton', 'skin', 'mahal', 'kyk', 'skin', 'legend', 'gak', 'ad', 'efek', 'efek', 'ny', 'yg', 'bagus']",habis baharu parah d loby signal ijo sekali pas d rank udah merah gak moonton skin mahal kyk skin legend gak ad efek efek ny yg bagus
"Saya gak tau mau bagaimana lagi,tapi saya akan menghapus game ini,karena semakin lama mobile legend itu makin aneh,jadi buat moonton tolong perbaiki match-nya,kalau tidak semua player bakalan pindah kegame sebelah yaitu honor of king,jadi aku dan para player mobile legend gimana ya,capek loh moonton,jadi saya minta tolong perbaiki sistem draf picknya,dan saya akan menghapus game ini karena membuat kepala saya hampir pecah. TERIMA KASIH KARENA TELAH MENGHIBUR AKU,(TERIMA KASIH).",1,Negatif,saya gak tau mau bagaimana lagitapi saya akan menghapus game inikarena semakin lama mobile legend itu makin anehjadi buat moonton tolong perbaiki matchnyakalau tidak semua player bakalan pindah kegame sebelah yaitu honor of kingjadi aku dan para player mobile legend gimana yacapek loh moontonjadi saya minta tolong perbaiki sistem draf picknyadan saya akan menghapus game ini karena membuat kepala saya hampir pecah terima kasih karena telah menghibur akuterima kasih,gak tau lagitapi menghapus game inikarena mobile legend anehjadi moonton tolong perbaiki matchnyakalau player pindah kegame sebelah honor of kingjadi player mobile legend gimana yacapek loh moontonjadi tolong perbaiki sistem draf picknyadan menghapus game kepala pecah terima kasih menghibur akuterima kasih,"['gak', 'tau', 'lagitapi', 'menghapus', 'game', 'inikarena', 'mobile', 'legend', 'anehjadi', 'moonton', 'tolong', 'perbaiki', 'matchnyakalau', 'player', 'pindah', 'kegame', 'sebelah', 'honor', 'of', 'kingjadi', 'player', 'mobile', 'legend', 'gimana', 'yacapek', 'loh', 'moontonjadi', 'tolong', 'perbaiki', 'sistem', 'draf', 'picknyadan', 'menghapus', 'game', 'kepala', 'pecah', 'terima', 'kasih', 'menghibur', 'akuterima', 'kasih']",gak tau lagitapi hapus game inikarena mobile legend anehjadi moonton tolong baik matchnyakalau player pindah kegame belah honor of kingjadi player mobile legend gimana yacapek loh moontonjadi tolong baik sistem draf picknyadan hapus game kepala pecah terima kasih hibur akuterima kasih
"Dark sistem asu, tinggal 1 bintang lgi malah kalah, udah 1 tahun lebih moonton Masih aja ga peduli sama sistem matchmakingnya anjjjjjjj malah nambah fitur ga guna blok tol**, hari ke 3 moonton ngasih dark sistem terus petooottt bisa gasi kasih musuh yang sepadan?",1,Negatif,dark sistem asu tinggal  bintang lgi malah kalah udah  tahun lebih moonton masih aja ga peduli sama sistem matchmakingnya anjjjjjjj malah nambah fitur ga guna blok tol hari ke  moonton ngasih dark sistem terus petooottt bisa gasi kasih musuh yang sepadan,dark sistem asu tinggal bintang lgi kalah udah moonton aja ga peduli sistem matchmakingnya anjjjjjjj nambah fitur ga blok tol moonton ngasih dark sistem petooottt gasi kasih musuh sepadan,"['dark', 'sistem', 'asu', 'tinggal', 'bintang', 'lgi', 'kalah', 'udah', 'moonton', 'aja', 'ga', 'peduli', 'sistem', 'matchmakingnya', 'anjjjjjjj', 'nambah', 'fitur', 'ga', 'blok', 'tol', 'moonton', 'ngasih', 'dark', 'sistem', 'petooottt', 'gasi', 'kasih', 'musuh', 'sepadan']",dark sistem asu tinggal bintang lgi kalah udah moonton aja ga peduli sistem matchmakingnya anjjjjjjj nambah fitur ga blok tol moonton ngasih dark sistem petooottt gas kasih musuh padan
"Match making yang belum sangat adil. Saat bermain solo masih banyak player yang membebani rekan tim, membuat merasa lelah memainkan nya. Terkadang mendapatkan tim yang paham dan mengerti bermain 2P berbanding 4P, 3P berbanding 5P ""Tolong di perbaiki""",1,Negatif,match making yang belum sangat adil saat bermain solo masih banyak player yang membebani rekan tim membuat merasa lelah memainkan nya terkadang mendapatkan tim yang paham dan mengerti bermain p berbanding p p berbanding p tolong di perbaiki,match making adil bermain solo player membebani rekan tim lelah memainkan nya terkadang tim paham mengerti bermain p berbanding p p berbanding p tolong perbaiki,"['match', 'making', 'adil', 'bermain', 'solo', 'player', 'membebani', 'rekan', 'tim', 'lelah', 'memainkan', 'nya', 'terkadang', 'tim', 'paham', 'mengerti', 'bermain', 'p', 'berbanding', 'p', 'p', 'berbanding', 'p', 'tolong', 'perbaiki']",match making adil main solo player beban rekan tim lelah main nya terkadang tim paham erti main p banding p p banding p tolong baik
